ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
-0.012037092,0.21452184,-0.07301056,0.22693732,1.1902841,68.19826,5.042156e-05,0.0003097026,-0.00021899366,0.0386981,0.0796076,-0.16158509,-0.19867198,0.10393356,-0.2000002,9.5311145e-05,0.0028161576,-0.0003022939,0.69456756,1.5999062,-3.9986935,-3.99901,1.6085095,-4.0,0.2504964,-0.0034865206,0.119104244
-0.49762508,0.029124735,-0.07863769,0.5077033,0.7597484,43.530376,0.0003526779,-8.723842e-05,-0.00010898927,-0.062182426,0.87297595,-1.3938166,-0.981296,0.15308386,-0.87518686,-0.00032476513,-0.0015460994,-0.00030240865,-0.22586033,1.5810623,-0.5514375,-0.34971076,0.5639475,-0.44518393,0.27674973,0.07936521,0.42568725
-0.6026699,0.01679587,-0.049816296,0.61482406,0.74033415,42.418022,-0.00014919111,5.598252e-05,6.812805e-05,0.15189272,1.1647207,-1.5346093,-0.8899192,0.2174519,-0.9057427,-0.00076310505,-0.00036531416,0.00021561659,0.19966425,0.1300879,0.28772098,-0.36987802,0.1725504,0.2577205,0.19738124,0.08599347,0.2515673
-0.65433633,-0.08844979,-0.050793115,0.67670923,0.8233525,47.174618,-5.723986e-05,6.4956434e-06,1.0575894e-05,0.14667568,1.2228718,-1.5606501,-0.86326885,0.19354686,-0.9527777,-0.00065121544,0.00014456491,-0.00010977668,0.02650331,0.11245258,-0.118362546,0.035921045,-0.10520483,-0.06763616,0.1879957,0.10589507,0.14529656
-0.6811643,-0.2187489,-0.04876575,0.7325311,0.9074993,51.995876,1.7158207e-05,2.7200967e-05,-2.2413991e-05,0.15545592,1.2573383,-1.5718602,-0.85872316,0.1902751,-0.9745758,-0.0006198267,-0.00017760518,1.9443563e-05,-8.8179484e-05,0.09995365,-0.035020642,0.045353208,-0.01941631,-0.02265191,0.19259891,0.13724297,0.19164748
-0.6940584,-0.35456467,-0.04308462,0.8008296,0.9820479,56.267193,4.6532972e-05,2.2557913e-05,-2.5632096e-05,0.17529777,1.2987438,-1.5874567,-0.85367596,0.1855008,-0.9786655,-0.0008302929,-0.00035304442,0.00012597008,-0.021019552,0.1297176,-0.030763824,0.04089034,0.006651107,-0.15699826,0.2042161,0.1771767,0.22184601
-0.6994797,-0.5069033,-0.0367599,0.8984414,1.0407603,59.631172,-5.4845927e-06,8.094012e-07,-1.249165e-06,0.18766718,1.3453591,-1.6035389,-0.8296629,0.18208677,-0.9751048,-0.00035935038,-0.0003777826,0.00021022245,-0.010338825,0.060638655,0.0039823037,0.07988219,0.06276713,-0.016033402,0.21422914,0.22500032,0.20669447
-0.70075804,-0.68561184,-0.029250145,1.0351826,1.0908558,62.501434,2.1405574e-05,4.089287e-05,-2.8446488e-05,0.19727084,1.3969097,-1.6078572,-0.8116474,0.176975,-0.98009276,-0.0009436137,8.682185e-05,-7.082148e-06,0.06034881,0.13829766,-0.032317005,0.122144654,-0.034955997,-0.035395503,0.22772717,0.28905013,0.18616056
-0.6890311,-0.8995125,-0.023165934,1.2171268,1.1394861,65.287735,-1.5222812e-05,2.124998e-05,-9.825861e-06,0.19916385,1.4369576,-1.5901407,-0.80807716,0.18230504,-0.9819299,-0.00062734826,5.946518e-05,0.00011900521,0.028084574,0.057906225,0.04950568,0.006617291,0.0057346486,0.010849584,0.22814718,0.36681026,0.22610435
-0.65505433,-1.1564231,-0.023945939,1.449395,1.1757177,67.36366,-3.7855907e-06,-1.0097781e-05,8.385746e-07,0.17514026,1.4627545,-1.5424792,-0.83597684,0.19376576,-0.97167575,-0.0006783658,-7.114305e-05,5.928291e-05,-0.0681511,0.06533718,0.011415362,0.0079515865,0.013207283,0.00075286813,0.2105549,0.4549856,0.24343249
