ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
2.8122127,-0.49179527,-0.07399766,3.1747828,2.573265,147.43723,-8.188002e-05,3.1327178e-05,2.2238719e-05,0.042897206,1.5702688,-1.6795336,-0.007541094,-0.00213349,0.08220708,0.0014686623,-0.00034428152,-0.0003132407,0.118964575,-0.12814465,-0.021103611,-0.05896945,-0.02029157,0.17210406,-0.28125525,0.28284207,0.041643173
3.0781624,-0.6521784,-0.071549624,3.4759402,2.5635428,146.88017,-0.00012039392,1.7758539e-05,2.2129754e-05,0.037948545,1.6034291,-1.6795498,-0.007829424,-0.02119742,0.04625397,0.001001216,0.00029609344,-1.036391e-05,0.007909134,-0.09407207,-0.040835857,0.0291937,0.108321406,0.19244763,-0.29025063,0.32451266,-0.021632958
-0.34555823,0.55782664,-0.090059206,0.6634278,1.4132775,80.97484,-0.0001152317,-0.0005237306,0.00046598748,-0.055767205,1.510516,-1.5983531,-0.011679006,-0.04370602,-0.1498087,0.0030892636,0.0036058784,-0.0038597272,-0.95044446,-0.55344164,0.7988106,0.1126699,0.15166701,-2.6697333,0.28331336,0.00199994,0.16665712
-0.5245588,0.5180648,-0.11925061,0.7512331,1.4169347,81.18438,-0.00011640168,0.00044362954,-0.00020987846,-0.14248282,1.5363033,-1.6423057,-0.0039660013,0.042106688,-0.16717221,9.070628e-05,-0.0028162752,0.0018787568,0.40324578,-0.067927524,-0.09813197,-0.318039,-0.034245968,-0.3933385,0.5882257,0.027713055,0.09086464
-0.7589151,0.52168566,-0.10206774,0.942722,1.6024969,91.81631,-0.0005762584,0.0001798788,1.332919e-07,-0.09438894,1.5487869,-1.5829942,-0.034641124,0.07106268,0.056379683,-0.0012970862,-0.0006287454,0.004984759,0.1629413,-0.17291531,-1.3001859,0.06788521,-0.8629712,-1.3913972,0.6601312,0.021077614,-0.2502074
-1.045443,0.5949218,-0.09313972,1.2428262,1.5539303,89.03363,-0.00037085108,7.287578e-05,4.0769526e-05,-0.06934494,1.5785158,-1.5605589,-0.026151646,0.107272476,-0.015535675,4.9897702e-05,0.0013445755,0.0015421405,0.042243082,-0.035302103,-0.56173456,0.17777207,-0.096392274,0.15656382,0.78426385,-0.058018915,-0.32770634
-1.4338907,0.6223325,-0.078096196,1.6115664,1.6262627,93.17798,-0.00021893645,1.7255865e-05,2.2206033e-05,-0.0069322633,1.5148773,-1.7019165,-0.099955484,0.031464852,0.13524702,-0.00042538112,-0.0025783041,0.0022776695,-0.17971519,-0.32920232,-0.16701883,-0.035068795,-0.12459646,0.40445548,0.7341029,-0.097678155,-0.154404
-1.772197,0.6826365,-0.073344894,1.9512805,1.5915203,91.18739,0.0003001293,0.0003299106,-0.00020317311,0.02108128,1.503286,-1.7724586,-0.063437626,-0.0025393888,0.062266313,0.0001552408,3.7434336e-05,-0.0019326671,0.4275217,0.36127058,-0.10228205,0.47401434,0.09259727,-0.4330853,0.7134126,-0.12649874,0.15493251
-2.0611527,0.77846766,-0.088262126,2.2710755,1.591845,91.206,0.00023039528,2.7679383e-05,-4.424472e-05,-0.023643404,1.5364136,-1.7735496,-0.05587253,-0.03343533,0.05679778,-0.0009832354,0.0010210414,-0.0020861842,-0.06574612,0.20512286,0.33304822,0.21417628,-0.18435076,0.0544737,0.7038684,-0.14308712,0.066179894
-2.3136888,0.8933474,-0.082003,2.580768,1.694449,97.08476,9.585239e-05,0.00011958557,-0.00012431183,-0.000620991,1.5744286,-1.7900943,0.014932103,-0.012091397,0.07111903,7.5372576e-05,0.0029539885,-0.0019093778,0.25284243,0.120402984,0.23848146,0.35149735,-0.042902842,0.030967414,0.7317542,-0.20249438,-0.18618321
-2.5144477,1.0489149,-0.09009975,2.87395,1.6340928,93.62662,-0.00024232852,5.643726e-05,3.7105783e-06,-0.0282407,1.6065964,-1.8349769,-0.025214506,0.015982367,0.03179108,-0.0005401194,0.0016056495,0.0019672466,-0.037368685,-0.24327713,0.108274885,-0.50140816,-0.57742953,0.44388595,0.6203878,-0.25695592,-0.35514316
-2.6484509,1.2541378,-0.08656974,3.1301506,1.7295,99.09305,-0.00026006182,1.3858633e-05,-2.0430525e-06,-0.0105785495,1.6096051,-1.8416944,-0.01623046,0.07651798,0.05088092,-0.0025701108,0.00028971554,0.0017313494,-0.16328672,-0.35767153,0.117694646,-0.9167036,-0.3953728,0.07715893,0.5768335,-0.36642337,-0.3686681
-2.716202,1.49245,-0.0857936,3.3526874,1.8343971,105.10321,-0.00031400184,-3.8198046e-05,7.447059e-05,0.022110373,1.5924828,-1.9021596,0.0024543647,0.07911968,0.056276627,-0.0013597456,-7.0646754e-05,0.0018967236,-0.34976947,-0.44651473,0.0036916658,-1.4354266,-0.35719433,0.31226182,0.47033632,-0.44808066,-0.4548489
-2.6489155,1.7202219,-0.083008714,3.48836,1.942653,111.3058,-9.895884e-06,0.000356304,-0.00016631643,0.042085584,1.6294539,-1.9261068,0.014756566,0.09608285,0.043621413,-0.0025211,0.0050927894,-0.0012546123,0.10140148,-0.050259344,0.19723585,-1.4983866,-0.21861842,0.5483954,0.3216133,-0.519415,-0.49393705
-2.4053786,1.8812864,-0.06876679,3.4727554,2.1290734,121.98691,0.00012436863,0.00014077831,-8.925372e-05,0.0626242,1.7390233,-1.9531746,0.056420673,0.11361443,0.015048871,-0.0033723752,0.000408286,0.0005566214,0.024947952,0.2899282,-0.022228733,-0.48462796,-0.3761759,-0.12913415,0.12385255,-0.5290776,-0.5059917
-2.0913393,1.9500465,-0.069982246,3.3614917,2.3488014,134.5764,9.9818775e-05,0.0002715616,-0.00020460546,0.07342626,1.7795885,-1.9586327,0.11135967,0.110140525,-0.016459862,-0.0024609114,0.004096789,-0.0014198612,0.18807694,0.21968617,0.12287749,0.050695628,-0.28579175,0.2451723,-0.08686079,-0.48807743,-0.64288974
-1.7525299,1.886754,-0.059166398,3.170351,2.6056898,149.29501,-0.00015852935,1.3325978e-05,2.320772e-05,0.08662787,1.8617791,-1.9286042,0.20139143,0.06053845,-0.053331397,-0.0025282437,-0.0029987055,0.0032678463,-0.0413076,-0.016729921,0.043859426,0.5271993,-0.42507464,0.12112609,-0.26690644,-0.3582169,-0.6519052
-1.4450614,1.7890105,-0.051844288,3.005508,2.7069147,155.09477,-6.976913e-05,0.0001477431,-4.8357637e-05,0.09091183,1.8975334,-1.9423443,0.18869014,0.07852988,-0.08096637,-0.00038968326,0.0004035416,0.00088382815,0.1863907,-0.0936591,0.28833717,-0.032113165,-0.535223,0.13213278,-0.3554714,-0.20995094,-0.54202276
-1.1471574,1.6742284,-0.061367508,2.8341098,2.7233756,156.03793,6.71765e-05,-0.00013183487,8.1771606e-05,0.055050563,1.8824571,-1.939566,0.1919407,0.11929395,-0.1474982,-1.3225363e-05,-0.0046989834,0.002575881,-0.34936896,0.16558859,-0.18959895,-0.13094798,0.33732545,-0.6071162,-0.5350387,-0.038134344,-0.3994878
-0.86012036,1.5386643,-0.06455111,2.658763,2.6968765,154.51962,-0.0004203464,5.072875e-05,4.629656e-05,0.042344637,1.8114883,-1.9116077,0.12290346,0.12999111,-0.1399599,0.0024078242,0.001620699,-0.00064856047,0.010002002,-0.46316874,-0.30501768,-0.51244843,1.0946283,-0.057148293,-0.47111017,0.13926089,-0.3399933
-0.6305315,1.3734345,-0.06906086,2.4930139,2.5919003,148.50493,0.00019471096,-5.2724135e-06,5.1534145e-05,0.015946079,1.7732224,-1.8188031,0.13722149,0.07769486,-0.07904893,-0.0006134553,-0.0037294559,0.0017217982,-0.2283414,0.24267708,0.40956217,0.12374754,0.29290566,-0.4033189,-0.50372976,0.28432235,-0.21284065
-0.34215784,1.1762986,-0.067904145,2.3629017,2.6759458,153.3204,-5.7578756e-05,-0.00011552571,3.6257996e-05,0.00035963953,1.6803291,-1.8693392,0.090394065,0.06281679,-0.08748272,-0.00028091046,-0.001246257,0.00010832684,-0.0765024,-0.23961163,0.24765168,-0.1681193,-0.05021441,-0.1037274,-0.42376062,0.35150865,-0.1497713
-0.11905447,0.99980426,-0.08494176,2.2976415,2.6163392,149.90518,0.00015632644,-0.00012971865,-2.2575205e-05,-0.06039091,1.65937,-1.8097394,0.065384686,0.053931586,-0.07532604,-0.0024016644,0.002629474,-0.0020072756,-0.019380517,0.110624984,0.10167485,0.11198969,-0.043673314,0.09985571,-0.3862961,0.40433866,-0.019468226
0.0954693,0.8379741,-0.09931594,2.3079846,2.6123018,149.67386,2.2557106e-05,-3.951219e-05,4.035813e-05,-0.10525615,1.6145593,-1.7800534,0.03015438,0.038871996,-0.04665607,0.0007962476,0.00089995563,-0.0010558006,0.008406684,-0.19525567,0.41485065,-0.24140847,-0.038049698,-0.1270581,-0.3578808,0.4130665,0.027778033
0.2817486,0.6730113,-0.099000014,2.378313,2.6186895,150.03986,7.4695796e-05,0.00011146096,-0.00012666294,-0.10434717,1.6002796,-1.7479672,0.0362349,0.016835945,-0.038541734,-0.00041752396,0.0006915304,-0.00080306205,0.2310793,-0.03424286,0.30712807,-0.12002669,0.072674885,-0.044487037,-0.34098503,0.39042753,0.025296018
