ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
-0.012092471,0.20695549,-0.07976026,0.22212857,1.6698234,95.67383,0.000113915536,0.0007688496,0.00036340364,-0.077495515,0.07987373,-0.16383,0.042308833,-0.023135565,0.0375296,-0.00076592236,0.0070212977,0.0036482718,-1.5875971,1.5993786,-3.9984412,0.6600469,-0.36963978,0.5792334,0.26260102,0.005592493,0.53247917
-0.68641305,-0.23079842,-0.08010675,0.7296864,1.8962617,108.64778,0.0005488079,7.763105e-05,-9.084817e-05,-0.020631408,0.8760059,-1.9197612,-0.14815584,-0.025692135,-0.026105743,0.00075188006,0.0010682892,-0.0010491698,0.10327541,1.5824186,-1.0061715,-0.033933975,0.079665974,-0.03486292,0.57921046,0.18465288,0.67969704
-0.7954742,-0.40705565,-0.070248924,0.90061986,1.7899644,102.5574,-0.00044029695,7.594561e-05,0.00016232916,0.050958615,1.2739079,-1.8915277,-0.06292842,0.05493585,-0.1457035,0.0025705537,-0.0018832745,0.00034457396,-0.07988945,0.49196297,-1.0597088,-0.8951556,0.19466114,0.37500787,0.32356936,0.25127771,0.6678506
-0.6399543,-0.7203821,-0.069299325,0.9726082,1.9878755,113.896866,-0.00050260045,6.364354e-05,0.00012717102,0.022188153,1.3251851,-1.9129581,-0.079189904,0.0965515,-0.097575754,0.0012018762,-0.00021710977,0.00246941,-0.10588877,-0.5976762,0.55122995,0.5342107,-0.3522411,-0.23618534,0.05660683,0.09710824,0.56583714
-0.35104707,-0.8830249,-0.07371955,0.9630322,2.2059684,126.39268,0.00033457117,6.010906e-05,-5.7782272e-05,-0.005869043,1.3552123,-1.9220753,-0.11486945,0.09945613,-0.066184744,5.5578887e-05,-0.00030419318,-0.0017626181,-0.19191548,0.41796726,0.16293958,0.32125247,0.0783281,0.21595156,0.010600281,0.057544466,0.7241573
-0.10259618,-0.9358637,-0.07705341,0.95833796,2.3719177,135.90085,-1.963388e-06,0.0001624134,-0.0001058192,-0.017571142,1.4119669,-1.9056604,-0.09223797,0.0933273,-0.054388896,-0.0030515958,0.0013250213,0.0006776055,0.1041691,0.16572137,-0.07065545,0.09109676,0.20600893,-0.027186893,-0.004549661,0.061850388,0.4895976
0.10427041,-0.9412199,-0.07866076,0.96438384,2.4811084,142.15703,-0.0007193792,0.00015563797,1.7500259e-05,-0.03177009,1.4520947,-1.8863435,-0.11114447,0.084415376,-0.04168683,-0.0012977185,0.001510286,0.00516311,-0.01720082,-0.61015385,-0.5284115,-0.20739226,-0.44281057,-0.016672455,-0.03209963,0.05488196,0.08813088
0.28401732,-0.9475843,-0.07780476,1.009295,2.5573134,146.52325,-0.00078358967,5.7323e-05,0.000115366245,-0.04933615,1.5021698,-1.8958566,-0.105286315,0.08087554,-0.027413178,0.000151237,-0.0004247592,0.005657185,-0.2043125,-0.7752679,-0.32775798,0.058060087,-0.586194,-0.004563052,-0.06754659,0.07924427,0.029810565
0.44530153,-0.94185543,-0.07451472,1.0623279,2.5154717,144.12592,-0.0003480151,0.00016006385,-2.4738103e-05,-0.05064999,1.5573465,-1.9041209,-0.10689627,0.09750354,-0.034678154,-0.0006854466,0.0001921196,0.0026388578,0.14830405,-0.30587325,-0.12110548,0.13009247,-0.1928833,-0.15954667,-0.11379816,0.11123599,0.073297784
0.5961653,-0.9155185,-0.08058575,1.1110475,2.505881,143.57639,-0.00014363936,7.3344614e-05,-7.930674e-05,-0.062815905,1.5653098,-1.8520397,-0.076908454,0.058951743,-0.04063716,-0.0068433965,0.0034769329,0.0012104573,0.11120379,-0.16327591,-0.0039083213,-0.102548644,-0.10332876,-0.15564013,-0.12924998,0.07488402,-0.08078781
0.7578645,-0.9275075,-0.07975982,1.21427,2.5085764,143.73083,-0.00016127083,6.835271e-05,-3.7373644e-05,-0.06108932,1.5541338,-1.858583,-0.05572167,0.05685608,-0.04810729,-0.000700261,-0.000531917,0.0016313359,0.08986435,-0.20262393,0.0032732785,0.12203901,-0.07619241,-0.085372806,-0.17004228,0.11695416,-0.110024184
0.92300874,-0.9841719,-0.0871149,1.3655822,2.5501006,146.11,0.0001990016,0.00012904638,-7.722365e-05,-0.074940935,1.532893,-1.8184758,-0.028000493,0.0175105,-0.036446605,0.00031039325,-0.0012383801,-0.0016212775,-0.00232777,0.20005271,0.13713942,-0.036224827,0.03367717,0.082633734,-0.20995525,0.1843827,0.042027783
1.0763843,-1.1025822,-0.09159825,1.5542965,2.5351167,145.2515,6.38902e-05,8.231149e-06,-4.2315074e-05,-0.08237657,1.5654907,-1.8076589,-0.0064862752,0.016278,-0.042805173,-0.0016081122,0.0003101959,0.00017800933,-0.06220387,0.10185502,0.13306752,0.043135397,-0.017746683,0.02374706,-0.20091431,0.24190687,-0.116389155
1.2277613,-1.2579739,-0.10101332,1.771259,2.559847,146.66843,-0.0003123797,9.695648e-05,-3.1221352e-06,-0.09368543,1.5590081,-1.7887882,0.018119901,-0.019475956,-0.04891632,0.0006031069,0.0016245311,0.0016587125,0.034847535,-0.30112833,-0.17426315,-0.033321753,-0.04903979,-0.05304049,-0.19107541,0.32911873,-0.3006035
1.3389995,-1.447766,-0.10180223,1.9911935,2.555021,146.39192,7.1491435e-05,6.143598e-05,-2.7287091e-05,-0.08794899,1.5470616,-1.7913923,0.038885206,-0.024537388,-0.055245567,0.0014610293,-0.0012127163,-0.0010600219,0.024545392,0.09612113,-0.014695004,0.031117322,0.047256213,-0.016397186,-0.13433763,0.39533663,-0.20196916
1.3660765,-1.6436893,-0.10559284,2.1635861,2.5090785,143.7596,0.00022643623,-3.6922538e-05,-6.4348904e-05,-0.095132306,1.5615816,-1.7779801,0.0570663,-0.032662146,-0.060626958,-0.002290682,-0.0010968298,-0.00034036854,-0.042361002,0.2597719,0.20498887,0.0849161,-0.027676722,0.060064282,-0.055109262,0.41145205,-0.33382833
1.3304,-1.83483,-0.105887964,2.3003688,2.3693652,135.75461,-0.00022547512,2.0045785e-05,2.2582215e-05,-0.09916524,1.554487,-1.7789687,0.04259955,-0.023975745,-0.071833305,-0.00045346498,0.0015799536,0.0011561834,-0.054936662,-0.21039897,-0.15785345,-0.101710945,0.036322452,-0.13623837,0.04089006,0.4844688,-0.47935927
1.2310852,-1.991049,-0.099107936,2.3860974,2.2286105,127.68996,-0.00020336393,9.6022995e-05,-9.577296e-06,-0.08822506,1.5694888,-1.7741263,0.028232602,-0.017307745,-0.055266663,-0.0020341203,0.00075703626,0.00087356963,0.06848675,-0.16534068,-0.19085908,-0.019723155,-0.017125662,0.0071998015,0.15385908,0.5008082,-0.40943825
1.1101532,-2.1078575,-0.09300074,2.443495,2.109859,120.88602,0.0001396197,3.1809846e-05,-3.370936e-05,-0.09136659,1.5636938,-1.7700341,0.03115537,-0.018251907,-0.07232942,-0.0008113309,-0.0015441455,-0.0011521983,-0.011866154,0.13786647,0.03224957,0.21325156,-0.07896127,0.19231136,0.24842638,0.44848824,-0.30841327
0.97883517,-2.1906114,-0.089459985,2.4813366,2.0177617,115.60923,-4.34307e-05,6.5091146e-05,-3.2758515e-05,-0.10110726,1.5515645,-1.7712653,0.017752267,-0.03834662,-0.08863228,-0.0029383502,0.00071423344,-7.644613e-05,0.04418935,-0.06691782,-0.029752918,0.079938136,-0.10399197,-0.10579847,0.28497714,0.40522683,-0.31139904
0.8385787,-2.2636895,-0.07624475,2.5083382,1.9104044,109.45811,-0.00013764849,6.856146e-06,9.752475e-06,-0.10124992,1.5380446,-1.760813,0.012395683,-0.01614366,-0.11949024,-0.00060864264,0.00060211937,0.00068751624,-0.061903454,-0.1772477,-0.04681277,-0.18211398,0.19385956,-0.43263456,0.28893983,0.28404284,-0.29098448
0.68986845,-2.316945,-0.06435047,2.525518,1.8858211,108.04959,2.9679926e-05,-0.0001141579,7.028987e-05,-0.10979116,1.5165157,-1.7616007,-0.0038370006,-0.023499873,-0.06197657,0.0016140686,-0.0038939822,0.001618234,-0.30067727,0.009683181,-0.0056313723,-0.12563743,-0.3972993,0.23176414,0.2802737,0.23827896,-0.2104649
0.5393392,-2.3497014,-0.054786213,2.5318146,1.8541036,106.2323,-1.5039013e-05,-7.621288e-05,5.7884663e-06,-0.110328555,1.5260422,-1.7840776,0.026505407,-0.043814182,-0.08985521,-0.0033208837,0.0008091085,0.00022555236,-0.0602799,-0.0176767,0.060046572,0.06943682,-0.18612617,-0.36907953,0.26107833,0.19114232,-0.26011026
0.39101294,-2.3843436,-0.04020362,2.553134,1.8181382,104.17164,8.48461e-05,-8.304505e-07,-4.603312e-05,-0.10432989,1.4926625,-1.7989473,0.008811064,-0.021801285,-0.06373554,-0.0014257551,-0.0009829272,0.00015577796,-0.018382084,0.081860036,-0.032652877,-0.033579215,0.1256441,0.15525055,0.26188928,0.13956499,-0.16856945
-1.1956933,-2.5801883,-0.09501018,3.0481837,1.7360302,99.46719,2.1340995e-05,0.00014335079,-1.3242925e-05,-0.086789645,1.455691,-1.8337519,-0.04964546,0.0045584682,-0.09288256,0.0035288243,-0.0017357405,-0.0009271887,0.14502262,0.021377575,-0.30762577,-0.042808548,0.20790187,-0.1889129,0.39627206,-0.0020182356,-0.15114306
-1.432328,-2.5771573,-0.10235916,3.1078186,1.7068346,97.7944,-4.4694065e-05,3.8875845e-05,-5.646576e-05,-0.105725355,1.4186357,-1.8299403,-0.07862462,0.0025042377,-0.06522702,-0.0021550718,0.00046394934,0.00069662434,0.047088444,-0.12004928,-0.059713036,-0.08264119,-0.14668679,-0.2266958,0.43819034,0.043259688,-0.15166178
-1.6565359,-2.6228223,-0.10117197,3.234036,1.7232374,98.73422,6.7106615e-05,-3.5161185e-05,-2.6658938e-05,-0.104862995,1.3827751,-1.8411832,-0.09461978,0.008809937,-0.023587622,-0.00064887974,0.0006058472,-0.0004554697,-0.13467962,-0.04500411,0.099524975,-0.19724707,0.07737328,0.23203772,0.47239763,0.06979006,0.021428004
-1.8660014,-2.6908908,-0.096793704,3.3896985,1.7357179,99.449295,-0.00042320177,0.00012685217,3.9584636e-05,-0.07853249,1.3609208,-1.8657906,-0.07984091,0.004746996,-0.046347924,0.0017105718,0.0019870051,0.0014852094,0.10051848,-0.46878228,-0.37329322,-0.026131503,-0.17601225,-0.2975559,0.4646504,0.10101037,-0.01851713
-2.054843,-2.7590356,-0.102892995,3.5483794,1.7409595,99.74963,5.2821983e-05,-6.951243e-05,-2.0694555e-05,-0.08680331,1.3963554,-1.8597267,-0.09177046,0.0027916464,-0.04140417,-0.0015400354,-0.0006385705,0.00039563474,-0.10089482,0.07091749,0.17776987,-0.2103546,-0.07342453,-0.03956317,0.43032217,0.13909525,0.09226625
-2.2301328,-2.8801308,-0.09195301,3.7467575,1.7916794,102.655655,-0.00010357699,-4.0090697e-05,2.415902e-05,-0.053050682,1.3954427,-1.8698612,-0.07751463,-0.0057612653,-0.029245261,-0.0017827027,-0.0024024837,0.0019779957,-0.12920749,-0.1407088,-0.0655786,-0.114583515,-0.4344974,-0.08142411,0.4250198,0.20241937,0.082888916
-2.3773856,-3.043908,-0.09327046,3.9724936,1.8085039,103.61964,-0.00011756369,2.3105713e-08,2.8126977e-05,-0.060881454,1.391525,-1.8761779,-0.08010937,-0.005499957,-0.045295916,0.00028101093,0.00010764411,0.00038119528,-0.07384974,-0.16646835,0.012017284,-0.114857405,-0.0515631,-0.12489358,0.39213604,0.24749565,0.05664465
-2.508614,-3.220253,-0.09245424,4.2026567,1.8554113,106.30723,0.00013647466,1.1561824e-06,-4.502006e-05,-0.06542004,1.4036433,-1.871402,-0.0629537,-0.0028929259,-0.03699597,-0.00061089906,-0.0012840214,-0.00073438114,-0.015824223,0.18071847,0.07414481,-0.060733277,-0.02862426,-0.14443135,0.38197398,0.27578175,0.16802195
-2.6294708,-3.4122188,-0.090130374,4.4451327,1.8898649,108.28129,6.458702e-05,1.4679835e-05,-5.4986966e-05,-0.07186926,1.4087048,-1.8619455,-0.061083764,-0.008568895,-0.029031035,-0.00012008037,-0.00090461527,-0.00017578671,0.020107996,0.090656005,0.1154871,-0.17722665,0.0037894174,-0.084339514,0.37256047,0.33385456,0.13543014
-2.7522273,-3.6081207,-0.08438856,4.696907,1.9162457,109.792786,-9.4096795e-05,6.6429406e-05,-2.8271326e-05,-0.061479755,1.4159107,-1.8754323,-0.04816869,-0.016291656,-0.03596295,-0.00068831467,-0.00027939197,0.000588555,0.056407254,-0.069765344,-0.09630459,-0.05814249,-0.055823103,-0.096098855,0.399179,0.37032658,0.07573208
-2.8666341,-3.8354545,-0.08089408,4.972349,1.9648218,112.57599,-5.8389094e-05,4.9901464e-05,-2.62785e-05,-0.061659448,1.4059236,-1.8876055,-0.021877766,-0.011665718,-0.03204003,-0.00040351722,3.0698837e-05,0.00054746,0.008157358,-0.049326643,-0.14689222,0.04500302,-0.07161921,-0.062276084,0.38111117,0.42475528,0.07909856
