ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
-0.012450049,0.21409719,-0.07911431,0.2285929,1.1888099,68.113785,6.1544306e-05,0.000341893,-7.928451e-05,0.012872654,0.07963562,-0.16117987,-0.19886786,-0.009697729,-0.200001,-0.00031679717,0.0035755855,1.7218044e-05,0.24807468,1.5999271,-3.9998906,-3.999959,-0.15846941,-4.000001,0.23118761,-0.0013014891,0.16760065
-0.5331143,0.0773296,-0.07863257,0.54620016,0.88658726,50.797707,0.00037402724,0.0003076137,-0.000104721345,-0.03147295,0.87166953,-1.4595532,-0.802312,0.11241281,-1.2523302,-0.00044415105,0.0035327731,0.0030832323,-1.124202,1.571021,-0.86485416,0.07429551,1.1494889,-1.688676,0.10718006,0.028649623,0.019554364
-0.5883057,0.2550074,-0.08046843,0.6569991,0.5400149,30.940575,-7.944886e-05,2.5086756e-05,1.694349e-05,-0.0053070793,1.3686528,-1.5843444,-0.8397061,0.07178166,-0.960858,-0.002024126,-0.00074311986,-0.00024617993,0.055771567,0.81631076,-0.38120136,-0.25921136,-0.062136393,-0.15931018,0.16087052,0.041457802,0.092367016
-0.6178106,0.25093395,-0.10818133,0.690583,0.45061848,25.818535,-0.00015501633,0.00011955235,3.705177e-05,-0.09876584,1.4976707,-1.5921193,-0.80688787,0.10081469,-0.9507804,0.00060246675,0.00014983036,-0.0006849675,-0.07596579,0.09074649,0.16710398,0.013901778,-0.11629237,-0.09849856,0.1733328,0.058108307,0.13217759
-0.6292641,0.19395916,-0.10924555,0.6844741,0.46045592,26.382181,-6.315964e-05,0.000113432194,-4.8956026e-05,-0.09052847,1.5347344,-1.5631075,-0.82268536,0.077833295,-0.91479146,-0.00096952956,-0.0016333477,0.00013235828,-0.10053228,0.1883243,-0.31533572,0.31151032,0.06525876,0.0027686134,0.14406177,0.055798024,0.02646319
-0.6248219,0.14929163,-0.1127406,0.6648023,0.45281374,25.944317,1.9619652e-05,0.00016679158,-0.000110268076,-0.09667925,1.5454867,-1.5557196,-0.8332309,0.0766574,-0.90156436,-0.0016616549,0.0013713131,-0.00058806775,0.13778609,0.037058964,0.21006332,-0.18890332,0.2568675,0.33526844,0.1491058,0.05961847,0.022391634
-0.61653554,0.10302721,-0.11787468,0.6492811,0.48295385,27.671215,-1.4069956e-06,-4.3649175e-05,-2.7087024e-05,-0.11530028,1.5478175,-1.5745697,-0.8185524,0.0896006,-0.92443705,-5.893834e-05,0.000109769055,-0.00023436258,-0.22451022,0.15653594,-0.30172873,-0.0757273,0.3628343,-0.28318635,0.15100208,0.061725046,-0.013706118
-0.6020313,0.07559705,-0.11107324,0.6441183,0.49416703,28.313683,0.000110360284,0.00014243141,-0.00013016495,-0.0947595,1.5400994,-1.5713825,-0.7819866,0.07763438,-0.8798549,-7.4385607e-06,-0.00059710117,-0.00036875985,0.104396984,0.19211262,0.11612579,0.25739437,0.029675417,0.15465127,0.14557515,0.06371094,-0.011162646
-0.601683,0.020106252,-0.12494097,0.6612625,0.53193474,30.477612,0.0003016511,-4.6756493e-05,-9.420633e-05,-0.15099446,1.5302763,-1.6044403,-0.7954818,0.09006019,-0.8313024,-0.001194188,-0.0023810193,-0.0013099987,-0.12947327,0.4773252,-0.047777057,0.1306335,-0.18618254,0.07222928,0.20065206,0.086145625,0.08853473
-0.61939776,-0.051280417,-0.12244251,0.6957215,0.59809273,34.26819,6.115784e-05,0.00018860577,-8.835651e-05,-0.1488351,1.4853811,-1.6393857,-0.8072573,0.07090675,-0.82511306,0.0010272288,-0.0035237088,0.00026296033,-0.13096723,0.22788286,-0.5113225,0.31808403,-0.05651506,0.12338771,0.24041682,0.100911036,0.037878085
-0.64142007,-0.10930377,-0.122910336,0.73364687,0.64472616,36.940083,-0.00026132277,0.00015248529,-3.5028683e-05,-0.15205145,1.4587169,-1.6890213,-0.7624271,0.064737484,-0.80384433,0.00011250342,0.0024644746,-4.7907728e-05,0.069835335,-0.2412782,-0.39514062,0.17377406,-0.09050838,-0.08088621,0.2625095,0.11022286,-0.1290642
-0.692629,-0.20167743,-0.12010772,0.80578166,0.7824321,44.83005,-9.1949856e-05,0.0002977223,-3.7246893e-05,-0.21903713,1.4152303,-1.7818832,-0.7468474,0.041385807,-0.7511973,0.0032364468,0.0016877552,-0.0010299154,-0.038127385,-0.31472823,0.026111662,-0.057758182,0.06709933,-0.009356558,0.35336423,0.13757925,-0.046409834
-0.7523865,-0.2634192,-0.09964928,0.90018934,0.831525,47.642876,0.000299971,0.00010320125,-0.0001432705,-0.3012404,1.3644457,-1.8585334,-0.6911336,0.030131284,-0.6525248,0.0017365044,-0.00024917562,-0.0015380963,-0.17597082,0.1776123,0.20778844,0.38510147,0.10809231,0.5603583,0.3683554,0.12017506,0.008385917
-0.8088054,-0.26369584,-0.075988084,0.9683612,0.8070296,46.239388,-5.86678e-05,0.0001417503,-4.029709e-05,-0.33462453,1.3123729,-1.8804584,-0.63361657,-0.005637184,-0.69588566,0.0013868944,-0.0010440347,-0.0002173403,-0.15610826,-0.11971967,-0.30789924,0.26393765,-0.15937883,-0.06644921,0.4004746,0.11508575,-0.13448614
-0.8824818,-0.2601443,-0.07944038,1.0574747,0.78137344,44.769398,0.00020899944,-7.502431e-06,-0.00010880904,-0.4120087,1.2609259,-1.8963982,-0.575431,-0.03325502,-0.5964546,-0.00057554984,-0.0023703687,-0.0015842065,-0.1218937,0.059543468,0.50225836,-0.071834415,-0.011573739,-0.31845218,0.40095586,0.072098255,-0.07437285
-0.95507354,-0.23775275,-0.08636763,1.1211623,0.83816016,48.023033,-0.00014057246,7.598143e-05,-8.0105536e-05,-0.4521993,1.2472904,-1.9327552,-0.53769314,-0.05724298,-0.5702817,-0.0015862606,0.0021233743,0.000120747514,-0.1461626,-0.17023683,-0.09756504,-0.04294846,-0.15630686,0.48599455,0.4433784,0.046504732,-0.19742903
-1.0242643,-0.18887787,-0.0956192,1.1730549,0.8449355,48.411232,0.00012426854,-3.1767577e-05,-4.901402e-05,-0.4568051,1.251574,-1.9138793,-0.47256595,-0.09289197,-0.4744588,0.00012333068,0.00024437183,-0.0010241268,-0.27632338,0.28174552,-0.11678895,0.013106357,-0.16356334,0.069671646,0.40968686,-0.012212262,-0.0437732
-1.1127858,-0.15112266,-0.09518584,1.2615521,0.80129045,45.91056,6.319308e-05,4.8361515e-05,-6.6207576e-05,-0.47247684,1.2447859,-1.9390467,-0.42482573,-0.06050255,-0.43933102,0.00038393366,-0.002525034,-0.0007236809,-0.28691489,0.20573452,-0.23320788,0.19957486,0.10399987,0.13394366,0.41983414,-0.041044403,0.0068681575
-1.1997042,-0.0962334,-0.08837725,1.345999,0.8146082,46.673607,4.263856e-05,0.00013847082,-0.0001468372,-0.44209206,1.2561371,-1.9272186,-0.41466397,-0.088913396,-0.38116264,-0.0005106649,-0.0009515743,0.00015347816,0.1682029,0.078717604,0.08824778,0.2070422,0.10746867,0.11957475,0.40005568,-0.06081251,-0.04463862
-1.3010852,-0.048428938,-0.09298383,1.4397007,0.76116145,43.61134,2.259998e-06,0.00011219413,-7.4002615e-05,-0.47383732,1.2671487,-1.933377,-0.40316784,-0.083574,-0.39697805,0.0012658504,-0.0011377274,-0.00071175536,0.14271346,0.103843465,-0.12638976,-0.17689161,-0.37032428,-0.7735295,0.37406427,-0.06526101,-0.042007457
-1.3898894,0.019246388,-0.088288665,1.5266452,0.7309814,41.88215,-6.6789e-06,9.379618e-05,-0.000111583315,-0.4620079,1.2831122,-1.9022597,-0.4135503,-0.06907126,-0.37246567,-0.0028092603,0.00052192225,0.0006706981,0.03964242,0.14680928,-0.24004549,0.10161349,0.22756451,0.05399479,0.353485,-0.06860588,-0.08911667
-1.4840007,0.083658785,-0.08044907,1.624994,0.7252997,41.556606,8.326679e-05,1.4680163e-05,-9.7670054e-05,-0.43223166,1.2858845,-1.8585929,-0.41266817,-0.084120914,-0.3814602,-0.0012316424,-0.0011557891,0.00027089036,-0.032830507,0.17224176,0.014444273,-0.0190489,0.17702849,-0.09168218,0.33545744,-0.059125155,-0.061070096
-1.5934024,0.14727926,-0.07647788,1.7567723,0.7147293,40.95097,2.3951834e-06,0.000100979414,-5.924671e-05,-0.4219551,1.2878327,-1.8621702,-0.38889182,-0.069242015,-0.34896588,0.00021858234,-0.0018766348,0.0005949534,-0.027797837,-0.029192839,0.23224288,0.11116819,0.17023334,0.14243087,0.30592865,-0.05460029,-0.005054895
